전국,15,194,6,0,0,8,49
서울,1,22,1,0,0,0,7
부산,0,6,0,0,0,0,2
대구,2,15,0,0,0,0,2
인천,0,9,0,0,0,0,2
광주,0,2,0,0,0,0,0
대전,1,23,0,0,0,1,0
울산,0,3,0,0,0,0,0
경기,5,69,3,0,0,3,7
강원,1,3,0,0,0,0,1
충북,1,1,0,0,0,1,3
충남,2,3,0,0,0,1,2
전북,0,5,0,0,0,0,0
전남,1,11,1,0,0,0,0
경북,1,12,0,0,0,1,21
경남,0,8,1,0,0,1,2
제주,0,1,0,0,0,0,0
세종,0,1,0,0,0,0,0
미상,0,0,0,0,0,0,0
